Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,1,Cogs,Difference Between Actual And Target Profit,Inventory,Ji Lu Shu,Margin,Marketing,Profit,Sales,Target Cogs,Target Margin,Target Profit,Target Sales,Total Expenses,Zero
573,10/1/2013 12:00:00 AM,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,1,25,-16,209,1,31,9,-16,60,10,20,0,30,42,0
720,11/1/2013 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,1,81,45,984,1,117,22,125,211,80,110,80,190,33,0
847,11/1/2013 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,1,113,47,803,1,165,36,157,296,110,160,110,270,59,0
970,11/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,1,75,-14,659,1,114,24,86,201,90,150,100,240,56,0
847,11/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,1,211,-9,1778,1,212,59,191,451,270,270,200,540,83,0
719,11/1/2013 12:00:00 AM,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,1,118,60,930,1,172,33,190,309,110,170,130,280,44,0
815,11/1/2013 12:00:00 AM,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,1,173,66,1150,1,239,57,206,439,170,230,140,400,100,0
303,11/1/2013 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,1,50,1,589,1,73,14,71,131,60,90,70,150,25,0
630,11/1/2013 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,1,228,1,1691,1,304,75,291,567,290,390,290,680,108,0
234,11/1/2013 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,1,181,-11,1283,1,182,50,159,387,230,230,170,460,75,0
970,11/1/2013 12:00:00 AM,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,1,181,59,1283,1,182,50,159,387,170,160,100,330,75,0
708,11/1/2013 12:00:00 AM,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,1,118,78,930,1,172,33,188,309,110,150,110,260,45,0
708,11/1/2013 12:00:00 AM,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,1,81,45,984,1,117,22,125,211,70,110,80,180,33,0
614,11/1/2013 12:00:00 AM,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,1,78,32,798,1,119,25,92,210,60,100,60,160,57,0
309,11/1/2013 12:00:00 AM,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,1,75,38,659,1,114,24,88,201,60,90,50,150,55,0
740,11/1/2013 12:00:00 AM,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,1,102,62,666,1,143,31,132,261,80,120,70,200,54,0
970,11/1/2013 12:00:00 AM,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,1,88,44,561,1,112,29,104,213,70,90,60,160,42,0
319,11/1/2013 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,1,10,-14,596,1,13,3,-4,25,0,20,10,20,16,0
920,11/1/2013 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,1,77,16,557,1,103,25,76,192,70,100,60,170,52,0
712,11/1/2013 12:00:00 AM,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,1,15,2,848,1,24,4,12,42,10,20,10,30,16,0
573,11/1/2013 12:00:00 AM,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,1,82,16,601,1,102,31,56,196,80,100,40,180,64,0
608,11/1/2013 12:00:00 AM,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,1,94,-6,694,1,130,85,24,239,90,130,30,220,114,0
573,11/1/2013 12:00:00 AM,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,1,54,-4,885,1,78,15,76,141,60,100,80,160,27,0
715,11/1/2013 12:00:00 AM,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,1,75,-3,1063,1,89,23,67,175,90,110,70,200,44,0
641,11/1/2013 12:00:00 AM,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,1,228,111,1691,1,304,75,291,567,210,280,180,490,108,0
641,11/1/2013 12:00:00 AM,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,1,113,59,803,1,165,36,159,296,100,150,100,250,58,0
563,11/1/2013 12:00:00 AM,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,1,211,81,1778,1,212,59,191,451,170,180,110,350,83,0
641,11/1/2013 12:00:00 AM,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,1,245,127,1784,1,300,93,257,581,200,250,130,450,127,0
720,12/1/2013 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,1,86,41,1003,1,124,24,131,224,80,120,90,200,36,0
312,12/1/2013 12:00:00 AM,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,1,127,51,830,1,185,40,181,332,120,180,130,300,63,0
720,12/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,1,67,-10,677,1,101,22,70,179,80,130,80,210,54,0
773,12/1/2013 12:00:00 AM,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,1,250,-7,1820,1,251,70,233,534,320,320,240,640,94,0
303,12/1/2013 12:00:00 AM,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,1,123,69,959,1,179,34,199,322,120,170,130,290,45,0
312,12/1/2013 12:00:00 AM,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,1,224,98,1191,1,310,73,288,569,220,300,190,520,116,0
970,12/1/2013 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,1,54,-11,601,1,79,15,79,142,60,110,90,170,26,0
708,12/1/2013 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,1,247,1,1744,1,329,81,321,614,310,420,320,730,113,0
937,12/1/2013 12:00:00 AM,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,1,153,-11,1319,1,153,42,129,326,190,200,140,390,66,0
970,12/1/2013 12:00:00 AM,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,1,153,49,1319,1,153,42,129,326,140,140,80,280,66,0
618,12/1/2013 12:00:00 AM,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,1,123,67,959,1,179,34,197,322,110,170,130,280,46,0
312,12/1/2013 12:00:00 AM,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,1,86,51,1003,1,124,24,131,224,80,110,80,190,36,0
513,12/1/2013 12:00:00 AM,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,1,88,37,817,1,133,29,107,236,70,110,70,180,61,0
513,12/1/2013 12:00:00 AM,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,1,134,90,690,1,186,41,180,341,110,150,90,260,65,0
719,12/1/2013 12:00:00 AM,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,1,81,38,551,1,104,26,98,197,60,90,60,150,38,0
712,12/1/2013 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,1,10,-11,594,1,14,3,-1,26,0,20,10,20,15,0
414,12/1/2013 12:00:00 AM,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,1,83,15,575,1,112,27,85,208,80,110,70,190,55,0
573,12/1/2013 12:00:00 AM,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,1,68,-1,619,1,85,25,39,163,60,90,40,150,59,0
262,12/1/2013 12:00:00 AM,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,1,105,0,716,1,145,95,30,266,100,140,30,240,125,0
573,12/1/2013 12:00:00 AM,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,1,50,1,898,1,73,14,71,131,60,90,70,150,25,0
262,12/1/2013 12:00:00 AM,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,1,80,-6,1079,1,96,24,74,188,100,120,80,220,46,0
515,12/1/2013 12:00:00 AM,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,1,247,121,1744,1,329,81,321,614,230,300,200,530,113,0
515,12/1/2013 12:00:00 AM,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,1,127,63,830,1,185,40,183,332,120,170,120,290,62,0
641,12/1/2013 12:00:00 AM,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,1,250,112,1820,1,251,70,232,534,210,200,120,410,95,0
563,12/1/2013 12:00:00 AM,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,1,294,151,1838,1,360,111,321,697,240,300,170,540,144,0
816,12/1/2013 12:00:00 AM,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,1,20,-14,218,1,25,7,-24,48,10,20,-10,30,41,0
951,10/1/2012 12:00:00 AM,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,1,154,-17,3654,1,-24,50,-117,130,220,-30,-100,190,93,0
714,10/1/2012 12:00:00 AM,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,1,257,-15,1662,1,341,84,225,598,230,320,240,550,116,0
818,10/1/2012 12:00:00 AM,West,Major Market,Amaretto,Beans,Coffee,California,Regular,1,122,-14,2555,1,-13,39,-74,109,170,-20,-60,150,61,0
626,10/1/2012 12:00:00 AM,West,Major Market,Colombian,Beans,Coffee,California,Regular,1,260,-223,2548,1,390,91,247,650,380,580,470,960,143,0
562,10/1/2012 12:00:00 AM,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1,239,-11,1755,1,239,66,149,478,210,220,160,430,90,0
562,10/1/2012 12:00:00 AM,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,1,125,-23,898,1,173,113,27,298,110,160,50,270,146,0
661,10/1/2012 12:00:00 AM,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,1,108,-5,971,1,157,30,115,265,80,130,120,210,42,0
562,10/1/2012 12:00:00 AM,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,1,239,16,1246,1,281,74,186,520,190,220,170,410,95,0
562,10/1/2012 12:00:00 AM,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,1,123,54,915,1,179,34,134,302,50,90,80,140,45,0
971,10/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,1,43,-51,419,1,64,13,29,107,50,100,80,150,35,0
435,10/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,1,79,-86,593,1,98,30,34,177,100,160,120,260,64,0
425,10/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,1,96,-83,683,1,134,87,17,230,140,190,100,330,117,0
503,10/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,1,161,-19,1267,1,161,45,91,322,140,150,110,290,70,0
253,10/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,1,80,-32,1055,1,94,24,48,174,60,90,80,150,46,0
971,10/1/2012 12:00:00 AM,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,1,51,-55,503,1,71,46,-5,122,70,100,50,170,76,0
435,10/1/2012 12:00:00 AM,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,1,65,-54,1053,1,77,20,36,142,90,110,90,200,41,0
971,10/1/2012 12:00:00 AM,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,1,60,-69,463,1,84,19,21,144,80,130,90,210,63,0
435,10/1/2012 12:00:00 AM,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,1,47,-58,375,1,64,15,22,111,50,100,80,150,42,0
206,10/1/2012 12:00:00 AM,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,1,68,-54,438,1,99,21,56,167,90,140,110,230,43,0
206,10/1/2012 12:00:00 AM,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,1,22,-10,573,1,29,7,10,51,10,20,20,30,19,0
702,10/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,1,21,-6,846,1,31,5,14,52,10,20,20,30,17,0
801,10/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,1,103,-23,564,1,133,33,87,236,80,130,110,210,46,0
775,10/1/2012 12:00:00 AM,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,1,125,-34,898,1,173,113,26,298,90,150,60,240,147,0
206,10/1/2012 12:00:00 AM,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,1,125,-15,1119,1,188,41,115,313,90,160,130,250,73,0
702,10/1/2012 12:00:00 AM,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,1,154,0,1132,1,213,50,120,367,120,170,120,290,93,0
971,10/1/2012 12:00:00 AM,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,1,90,-17,572,1,115,29,73,205,60,100,90,160,42,0
702,10/1/2012 12:00:00 AM,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,1,122,-16,789,1,176,39,114,298,90,150,130,240,62,0
435,10/1/2012 12:00:00 AM,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,1,86,-27,1698,1,23,26,-27,109,60,20,0,80,50,0
702,10/1/2012 12:00:00 AM,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,1,257,94,1662,1,341,84,224,598,110,180,130,290,117,0
541,10/1/2012 12:00:00 AM,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,1,21,-4,480,1,32,5,16,53,0,20,20,20,16,0
775,10/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1,239,69,1755,1,239,66,149,478,110,120,80,230,90,0
702,10/1/2012 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,1,255,-193,7058,1,-255,96,-363,21,110,-110,-170,0,129,0
435,10/1/2012 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,1,25,-22,209,1,31,9,-12,56,0,20,10,20,43,0
909,11/1/2012 12:00:00 AM,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,1,173,3,3909,1,-27,57,-127,146,200,-30,-130,170,100,0
707,11/1/2012 12:00:00 AM,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,1,228,7,1691,1,304,75,197,532,220,290,190,510,107,0
619,11/1/2012 12:00:00 AM,West,Major Market,Amaretto,Beans,Coffee,California,Regular,1,113,-6,2758,1,3,36,-56,116,130,0,-50,130,59,0
951,11/1/2012 12:00:00 AM,West,Major Market,Colombian,Beans,Coffee,California,Regular,1,249,-75,2580,1,374,87,235,623,290,450,310,740,139,0
559,11/1/2012 12:00:00 AM,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1,211,-11,1778,1,212,59,129,423,200,210,140,410,83,0
818,11/1/2012 12:00:00 AM,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,1,121,-14,912,1,168,109,26,289,110,170,40,280,142,0
213,11/1/2012 12:00:00 AM,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,1,81,4,984,1,117,22,84,198,70,110,80,180,33,0
213,11/1/2012 12:00:00 AM,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,1,225,14,1272,1,265,69,174,490,210,240,160,450,91,0
213,11/1/2012 12:00:00 AM,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,1,118,18,930,1,172,33,128,290,80,130,110,210,44,0
801,11/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,1,82,-22,601,1,102,31,38,184,90,120,60,210,64,0
253,11/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,1,94,-24,694,1,130,85,16,224,110,150,40,260,114,0
503,11/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,1,181,-12,1283,1,182,50,108,363,170,180,120,350,74,0
801,11/1/2012 12:00:00 AM,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,1,69,-11,1060,1,81,21,39,150,80,90,50,170,42,0
971,11/1/2012 12:00:00 AM,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,1,53,-26,470,1,75,17,14,128,60,90,40,150,61,0
425,11/1/2012 12:00:00 AM,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,1,63,-20,446,1,93,20,50,156,70,110,70,180,43,0
775,11/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,1,15,-1,848,1,24,4,9,39,10,20,10,30,15,0
435,11/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,1,101,-5,552,1,130,33,85,231,90,130,90,220,45,0
775,11/1/2012 12:00:00 AM,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,1,121,6,912,1,168,109,26,289,110,150,20,260,142,0
206,11/1/2012 12:00:00 AM,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,1,130,2,1134,1,195,42,122,325,120,180,120,300,73,0
702,11/1/2012 12:00:00 AM,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,1,173,8,1150,1,239,57,138,412,160,220,130,380,101,0
971,11/1/2012 12:00:00 AM,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,1,88,0,561,1,112,29,70,200,80,100,70,180,42,0
702,11/1/2012 12:00:00 AM,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,1,113,7,803,1,165,36,107,278,100,150,100,250,58,0
702,11/1/2012 12:00:00 AM,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,1,228,56,1691,1,304,75,196,532,160,220,140,380,108,0
702,11/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1,211,48,1778,1,212,59,128,423,150,150,80,300,84,0
971,11/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,1,78,12,798,1,119,25,62,197,50,90,50,140,57,0
702,11/1/2012 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,1,245,-60,7653,1,-245,93,-340,32,180,-180,-280,0,127,0
971,11/1/2012 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,1,102,19,666,1,143,31,89,245,70,100,70,170,54,0
714,12/1/2012 12:00:00 AM,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,1,224,1,4216,1,-32,73,-149,192,260,-40,-150,220,117,0
209,12/1/2012 12:00:00 AM,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,1,247,6,1744,1,329,81,216,576,240,310,210,550,113,0
951,12/1/2012 12:00:00 AM,West,Major Market,Amaretto,Beans,Coffee,California,Regular,1,127,2,2947,1,-25,40,-88,102,150,-30,-90,120,63,0
707,12/1/2012 12:00:00 AM,West,Major Market,Colombian,Beans,Coffee,California,Regular,1,279,-79,2642,1,420,97,271,699,330,500,350,830,149,0
916,12/1/2012 12:00:00 AM,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1,250,-3,1820,1,251,70,157,501,240,240,160,480,94,0
530,12/1/2012 12:00:00 AM,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,1,135,-9,940,1,187,122,31,322,130,180,40,310,156,0
626,12/1/2012 12:00:00 AM,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,1,86,9,1003,1,124,24,89,210,80,110,80,190,35,0
415,12/1/2012 12:00:00 AM,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,1,241,18,1321,1,284,74,188,525,220,260,170,480,96,0
916,12/1/2012 12:00:00 AM,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,1,123,24,959,1,179,34,134,302,90,130,110,220,45,0
435,12/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,1,68,-24,619,1,85,25,26,153,80,100,50,180,59,0
509,12/1/2012 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,1,105,-30,716,1,145,95,20,250,120,170,50,290,125,0
971,12/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,1,153,7,1319,1,153,42,87,306,150,140,80,290,66,0
253,12/1/2012 12:00:00 AM,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,1,80,-9,1079,1,96,24,51,176,70,100,60,170,45,0
435,12/1/2012 12:00:00 AM,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,1,63,-14,1075,1,76,19,36,139,70,90,50,160,40,0
253,12/1/2012 12:00:00 AM,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,1,72,-22,461,1,104,23,58,176,80,120,80,200,46,0
775,12/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,1,16,0,851,1,25,4,10,41,10,20,10,30,15,0
435,12/1/2012 12:00:00 AM,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,1,94,7,540,1,120,31,77,214,90,110,70,200,43,0
702,12/1/2012 12:00:00 AM,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,1,135,2,940,1,187,122,32,322,120,170,30,290,155,0
509,12/1/2012 12:00:00 AM,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,1,115,-5,1166,1,174,37,105,289,100,160,110,260,69,0
775,12/1/2012 12:00:00 AM,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,1,224,24,1191,1,310,73,194,534,210,280,170,490,116,0
541,12/1/2012 12:00:00 AM,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,1,81,-4,551,1,104,26,66,185,70,100,70,170,38,0
775,12/1/2012 12:00:00 AM,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,1,127,2,830,1,185,40,122,312,120,170,120,290,63,0
702,12/1/2012 12:00:00 AM,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,1,247,65,1744,1,329,81,215,576,180,240,150,420,114,0
702,12/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,1,250,57,1820,1,251,70,157,501,180,180,100,360,94,0
971,12/1/2012 12:00:00 AM,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,1,88,13,817,1,133,29,73,221,60,100,60,160,60,0
775,12/1/2012 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,1,294,-88,8252,1,-294,111,-408,31,210,-210,-320,0,145,0
503,12/1/2012 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,1,134,21,690,1,186,41,121,320,90,140,100,230,65,0
435,12/1/2012 12:00:00 AM,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,1,20,-15,218,1,25,7,-15,45,10,20,0,30,40,0
650,10/1/2013 12:00:00 AM,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,1,154,-74,3654,1,-24,50,-174,139,220,-30,-100,190,93,0
415,10/1/2013 12:00:00 AM,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,1,257,94,1662,1,341,84,334,637,230,320,240,550,116,0
909,10/1/2013 12:00:00 AM,West,Major Market,Amaretto,Beans,Coffee,California,Regular,1,122,-50,2555,1,-13,39,-110,116,170,-20,-60,150,61,0
818,10/1/2013 12:00:00 AM,West,Major Market,Colombian,Beans,Coffee,California,Regular,1,260,-103,2548,1,390,91,367,693,380,580,470,960,143,0
714,10/1/2013 12:00:00 AM,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,1,239,61,1755,1,239,66,221,509,210,220,160,430,90,0
805,10/1/2013 12:00:00 AM,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,1,125,-10,898,1,173,113,40,318,110,160,50,270,146,0
925,10/1/2013 12:00:00 AM,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,1,108,51,971,1,157,30,171,282,80,130,120,210,42,0
951,10/1/2013 12:00:00 AM,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,1,239,106,1246,1,281,74,276,554,190,220,170,410,95,0
831,10/1/2013 12:00:00 AM,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,1,123,119,915,1,179,34,199,322,50,90,80,140,45,0
971,10/1/2013 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,1,43,-37,419,1,64,13,43,114,50,100,80,150,35,0
435,10/1/2013 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,1,79,-70,593,1,98,30,50,189,100,160,120,260,64,0
206,10/1/2013 12:00:00 AM,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,1,96,-75,683,1,134,87,25,245,140,190,100,330,117,0
503,10/1/2013 12:00:00 AM,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,1,161,25,1267,1,161,45,135,343,140,150,110,290,70,0
360,10/1/2013 12:00:00 AM,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,1,80,-9,1055,1,94,24,71,185,60,90,80,150,46,0
503,10/1/2013 12:00:00 AM,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,1,51,-57,503,1,71,46,-7,130,70,100,50,170,76,0
435,10/1/2013 12:00:00 AM,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,1,65,-37,1053,1,77,20,53,151,90,110,90,200,41,0
503,10/1/2013 12:00:00 AM,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,1,60,-59,463,1,84,19,31,153,80,130,90,210,63,0
435,10/1/2013 12:00:00 AM,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,1,47,-47,375,1,64,15,33,118,50,100,80,150,42,0
360,10/1/2013 12:00:00 AM,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,1,68,-27,438,1,99,21,83,178,90,140,110,230,43,0
206,10/1/2013 12:00:00 AM,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,1,22,-5,573,1,29,7,15,54,10,20,20,30,19,0
775,10/1/2013 12:00:00 AM,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,1,21,1,846,1,31,5,21,55,10,20,20,30,17,0
435,10/1/2013 12:00:00 AM,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,1,103,19,564,1,133,33,129,251,80,130,110,210,46,0
702,10/1/2013 12:00:00 AM,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,1,125,-21,898,1,173,113,39,318,90,150,60,240,147,0
360,10/1/2013 12:00:00 AM,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,1,125,41,1119,1,188,41,171,334,90,160,130,250,73,0
775,10/1/2013 12:00:00 AM,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,1,154,58,1132,1,213,50,178,391,120,170,120,290,93,0
541,10/1/2013 12:00:00 AM,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,1,90,18,572,1,115,29,108,218,60,100,90,160,42,0
